The Absolute Way;Relative Way;Class
C:\labs\pp_lab3\dataset\dataset_number\9398.jpg;dataset/dataset_number/9398.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0674.jpg;dataset/dataset_number/0674.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8174.jpg;dataset/dataset_number/8174.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0631.jpg;dataset/dataset_number/0631.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4441.jpg;dataset/dataset_number/4441.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6098.jpg;dataset/dataset_number/6098.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3370.jpg;dataset/dataset_number/3370.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5253.jpg;dataset/dataset_number/5253.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3714.jpg;dataset/dataset_number/3714.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2686.jpg;dataset/dataset_number/2686.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4011.jpg;dataset/dataset_number/4011.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2565.jpg;dataset/dataset_number/2565.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3105.jpg;dataset/dataset_number/3105.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6146.jpg;dataset/dataset_number/6146.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3406.jpg;dataset/dataset_number/3406.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0342.jpg;dataset/dataset_number/0342.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5409.jpg;dataset/dataset_number/5409.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8782.jpg;dataset/dataset_number/8782.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8445.jpg;dataset/dataset_number/8445.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9932.jpg;dataset/dataset_number/9932.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3149.jpg;dataset/dataset_number/3149.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3711.jpg;dataset/dataset_number/3711.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7210.jpg;dataset/dataset_number/7210.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5187.jpg;dataset/dataset_number/5187.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3916.jpg;dataset/dataset_number/3916.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0945.jpg;dataset/dataset_number/0945.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5539.jpg;dataset/dataset_number/5539.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6625.jpg;dataset/dataset_number/6625.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5936.jpg;dataset/dataset_number/5936.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0570.jpg;dataset/dataset_number/0570.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0970.jpg;dataset/dataset_number/0970.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5890.jpg;dataset/dataset_number/5890.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4245.jpg;dataset/dataset_number/4245.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3194.jpg;dataset/dataset_number/3194.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4686.jpg;dataset/dataset_number/4686.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0748.jpg;dataset/dataset_number/0748.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7809.jpg;dataset/dataset_number/7809.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8293.jpg;dataset/dataset_number/8293.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2732.jpg;dataset/dataset_number/2732.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7456.jpg;dataset/dataset_number/7456.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2353.jpg;dataset/dataset_number/2353.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8819.jpg;dataset/dataset_number/8819.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9769.jpg;dataset/dataset_number/9769.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3070.jpg;dataset/dataset_number/3070.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4720.jpg;dataset/dataset_number/4720.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2059.jpg;dataset/dataset_number/2059.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3249.jpg;dataset/dataset_number/3249.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3674.jpg;dataset/dataset_number/3674.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2074.jpg;dataset/dataset_number/2074.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8000.jpg;dataset/dataset_number/8000.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5280.jpg;dataset/dataset_number/5280.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7074.jpg;dataset/dataset_number/7074.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8316.jpg;dataset/dataset_number/8316.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9555.jpg;dataset/dataset_number/9555.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6652.jpg;dataset/dataset_number/6652.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6384.jpg;dataset/dataset_number/6384.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7359.jpg;dataset/dataset_number/7359.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4570.jpg;dataset/dataset_number/4570.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7044.jpg;dataset/dataset_number/7044.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0569.jpg;dataset/dataset_number/0569.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3250.jpg;dataset/dataset_number/3250.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8856.jpg;dataset/dataset_number/8856.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7428.jpg;dataset/dataset_number/7428.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1371.jpg;dataset/dataset_number/1371.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2300.jpg;dataset/dataset_number/2300.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0938.jpg;dataset/dataset_number/0938.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7923.jpg;dataset/dataset_number/7923.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8327.jpg;dataset/dataset_number/8327.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5294.jpg;dataset/dataset_number/5294.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4862.jpg;dataset/dataset_number/4862.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9808.jpg;dataset/dataset_number/9808.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8270.jpg;dataset/dataset_number/8270.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9061.jpg;dataset/dataset_number/9061.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3093.jpg;dataset/dataset_number/3093.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9509.jpg;dataset/dataset_number/9509.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0682.jpg;dataset/dataset_number/0682.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6772.jpg;dataset/dataset_number/6772.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4687.jpg;dataset/dataset_number/4687.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3345.jpg;dataset/dataset_number/3345.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3438.jpg;dataset/dataset_number/3438.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7303.jpg;dataset/dataset_number/7303.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5883.jpg;dataset/dataset_number/5883.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2787.jpg;dataset/dataset_number/2787.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1894.jpg;dataset/dataset_number/1894.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1705.jpg;dataset/dataset_number/1705.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1411.jpg;dataset/dataset_number/1411.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1248.jpg;dataset/dataset_number/1248.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1175.jpg;dataset/dataset_number/1175.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4886.jpg;dataset/dataset_number/4886.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9062.jpg;dataset/dataset_number/9062.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4899.jpg;dataset/dataset_number/4899.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7953.jpg;dataset/dataset_number/7953.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2881.jpg;dataset/dataset_number/2881.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5262.jpg;dataset/dataset_number/5262.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8514.jpg;dataset/dataset_number/8514.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9953.jpg;dataset/dataset_number/9953.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0839.jpg;dataset/dataset_number/0839.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4669.jpg;dataset/dataset_number/4669.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5992.jpg;dataset/dataset_number/5992.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6645.jpg;dataset/dataset_number/6645.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2203.jpg;dataset/dataset_number/2203.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9358.jpg;dataset/dataset_number/9358.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0520.jpg;dataset/dataset_number/0520.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2747.jpg;dataset/dataset_number/2747.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6601.jpg;dataset/dataset_number/6601.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8027.jpg;dataset/dataset_number/8027.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8364.jpg;dataset/dataset_number/8364.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3605.jpg;dataset/dataset_number/3605.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4534.jpg;dataset/dataset_number/4534.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3201.jpg;dataset/dataset_number/3201.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2866.jpg;dataset/dataset_number/2866.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1679.jpg;dataset/dataset_number/1679.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1006.jpg;dataset/dataset_number/1006.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3434.jpg;dataset/dataset_number/3434.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8248.jpg;dataset/dataset_number/8248.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0528.jpg;dataset/dataset_number/0528.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9549.jpg;dataset/dataset_number/9549.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1577.jpg;dataset/dataset_number/1577.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0909.jpg;dataset/dataset_number/0909.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7022.jpg;dataset/dataset_number/7022.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7322.jpg;dataset/dataset_number/7322.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4519.jpg;dataset/dataset_number/4519.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4752.jpg;dataset/dataset_number/4752.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4135.jpg;dataset/dataset_number/4135.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3703.jpg;dataset/dataset_number/3703.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9849.jpg;dataset/dataset_number/9849.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6745.jpg;dataset/dataset_number/6745.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3040.jpg;dataset/dataset_number/3040.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4169.jpg;dataset/dataset_number/4169.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7217.jpg;dataset/dataset_number/7217.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4662.jpg;dataset/dataset_number/4662.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0176.jpg;dataset/dataset_number/0176.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8830.jpg;dataset/dataset_number/8830.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5594.jpg;dataset/dataset_number/5594.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7450.jpg;dataset/dataset_number/7450.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8792.jpg;dataset/dataset_number/8792.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9597.jpg;dataset/dataset_number/9597.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9649.jpg;dataset/dataset_number/9649.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4308.jpg;dataset/dataset_number/4308.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4827.jpg;dataset/dataset_number/4827.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2476.jpg;dataset/dataset_number/2476.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1063.jpg;dataset/dataset_number/1063.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3682.jpg;dataset/dataset_number/3682.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2266.jpg;dataset/dataset_number/2266.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4233.jpg;dataset/dataset_number/4233.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2040.jpg;dataset/dataset_number/2040.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9690.jpg;dataset/dataset_number/9690.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2689.jpg;dataset/dataset_number/2689.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7586.jpg;dataset/dataset_number/7586.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6643.jpg;dataset/dataset_number/6643.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1263.jpg;dataset/dataset_number/1263.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6895.jpg;dataset/dataset_number/6895.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1718.jpg;dataset/dataset_number/1718.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5470.jpg;dataset/dataset_number/5470.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7144.jpg;dataset/dataset_number/7144.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2316.jpg;dataset/dataset_number/2316.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4305.jpg;dataset/dataset_number/4305.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1465.jpg;dataset/dataset_number/1465.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9508.jpg;dataset/dataset_number/9508.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3196.jpg;dataset/dataset_number/3196.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5863.jpg;dataset/dataset_number/5863.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8110.jpg;dataset/dataset_number/8110.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9489.jpg;dataset/dataset_number/9489.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5355.jpg;dataset/dataset_number/5355.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9852.jpg;dataset/dataset_number/9852.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6894.jpg;dataset/dataset_number/6894.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2876.jpg;dataset/dataset_number/2876.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7919.jpg;dataset/dataset_number/7919.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5559.jpg;dataset/dataset_number/5559.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8551.jpg;dataset/dataset_number/8551.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8213.jpg;dataset/dataset_number/8213.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0389.jpg;dataset/dataset_number/0389.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5672.jpg;dataset/dataset_number/5672.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7711.jpg;dataset/dataset_number/7711.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2413.jpg;dataset/dataset_number/2413.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8687.jpg;dataset/dataset_number/8687.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0330.jpg;dataset/dataset_number/0330.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8877.jpg;dataset/dataset_number/8877.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1704.jpg;dataset/dataset_number/1704.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2567.jpg;dataset/dataset_number/2567.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7551.jpg;dataset/dataset_number/7551.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3923.jpg;dataset/dataset_number/3923.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8353.jpg;dataset/dataset_number/8353.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2226.jpg;dataset/dataset_number/2226.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9022.jpg;dataset/dataset_number/9022.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3378.jpg;dataset/dataset_number/3378.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8706.jpg;dataset/dataset_number/8706.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9760.jpg;dataset/dataset_number/9760.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0058.jpg;dataset/dataset_number/0058.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6835.jpg;dataset/dataset_number/6835.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3770.jpg;dataset/dataset_number/3770.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2887.jpg;dataset/dataset_number/2887.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2853.jpg;dataset/dataset_number/2853.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5685.jpg;dataset/dataset_number/5685.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5450.jpg;dataset/dataset_number/5450.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3815.jpg;dataset/dataset_number/3815.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2575.jpg;dataset/dataset_number/2575.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2498.jpg;dataset/dataset_number/2498.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6136.jpg;dataset/dataset_number/6136.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6939.jpg;dataset/dataset_number/6939.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3130.jpg;dataset/dataset_number/3130.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5212.jpg;dataset/dataset_number/5212.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1122.jpg;dataset/dataset_number/1122.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4659.jpg;dataset/dataset_number/4659.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7238.jpg;dataset/dataset_number/7238.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7862.jpg;dataset/dataset_number/7862.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1350.jpg;dataset/dataset_number/1350.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7931.jpg;dataset/dataset_number/7931.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6077.jpg;dataset/dataset_number/6077.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2146.jpg;dataset/dataset_number/2146.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1173.jpg;dataset/dataset_number/1173.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5714.jpg;dataset/dataset_number/5714.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2716.jpg;dataset/dataset_number/2716.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0023.jpg;dataset/dataset_number/0023.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2996.jpg;dataset/dataset_number/2996.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9254.jpg;dataset/dataset_number/9254.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5697.jpg;dataset/dataset_number/5697.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2530.jpg;dataset/dataset_number/2530.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8841.jpg;dataset/dataset_number/8841.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6236.jpg;dataset/dataset_number/6236.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9869.jpg;dataset/dataset_number/9869.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3917.jpg;dataset/dataset_number/3917.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1402.jpg;dataset/dataset_number/1402.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8588.jpg;dataset/dataset_number/8588.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5184.jpg;dataset/dataset_number/5184.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1116.jpg;dataset/dataset_number/1116.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9888.jpg;dataset/dataset_number/9888.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6356.jpg;dataset/dataset_number/6356.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6570.jpg;dataset/dataset_number/6570.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3861.jpg;dataset/dataset_number/3861.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6406.jpg;dataset/dataset_number/6406.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7941.jpg;dataset/dataset_number/7941.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6962.jpg;dataset/dataset_number/6962.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7296.jpg;dataset/dataset_number/7296.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0636.jpg;dataset/dataset_number/0636.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5099.jpg;dataset/dataset_number/5099.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8043.jpg;dataset/dataset_number/8043.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8454.jpg;dataset/dataset_number/8454.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9752.jpg;dataset/dataset_number/9752.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6579.jpg;dataset/dataset_number/6579.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4325.jpg;dataset/dataset_number/4325.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7831.jpg;dataset/dataset_number/7831.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2631.jpg;dataset/dataset_number/2631.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8218.jpg;dataset/dataset_number/8218.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8571.jpg;dataset/dataset_number/8571.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9126.jpg;dataset/dataset_number/9126.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7269.jpg;dataset/dataset_number/7269.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7466.jpg;dataset/dataset_number/7466.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9243.jpg;dataset/dataset_number/9243.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1436.jpg;dataset/dataset_number/1436.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7212.jpg;dataset/dataset_number/7212.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7079.jpg;dataset/dataset_number/7079.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2351.jpg;dataset/dataset_number/2351.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5977.jpg;dataset/dataset_number/5977.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4976.jpg;dataset/dataset_number/4976.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2437.jpg;dataset/dataset_number/2437.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8287.jpg;dataset/dataset_number/8287.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3328.jpg;dataset/dataset_number/3328.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3593.jpg;dataset/dataset_number/3593.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3899.jpg;dataset/dataset_number/3899.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0406.jpg;dataset/dataset_number/0406.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5901.jpg;dataset/dataset_number/5901.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4456.jpg;dataset/dataset_number/4456.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4947.jpg;dataset/dataset_number/4947.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4054.jpg;dataset/dataset_number/4054.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3728.jpg;dataset/dataset_number/3728.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0804.jpg;dataset/dataset_number/0804.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4079.jpg;dataset/dataset_number/4079.jpg;bay horse
